"food_nutrient_id","adjusted_amount","lab_method_id","nutrient_name"
"2247526","","1042","4:0"
"2233480","","1042","20:3 n-9"
"8530110","3.37","1042","Total Cis MUFA"
"2232054","","1042","20:0"
"8520657","0.038","1042","20:4  Eicosatetraenoic (Arachidonic)"
"2259158","","1042","22:4"
"2266214","","1042","20:3 n-9"
"8532792","0.02","1042","22:5 Docosapentaenoic"
"2272753","","1042","18:0"
"9638159","1.8","1042","10:0 Decanoic (Capric)"
"8517962","0.0","1042","24:0 Tetracosanoic (Lignoceric)"
"2222548","","1042","11:0 Undecanoic"
"8531156","9.88","1042","16:0 Hexadecanoic (Palmitic)"
"2223358","0.002","1042","16:1 Hexadecenoic (Palmitoleic)"
"2236999","0.003","1042","18:3 g-Linolenic"
"2272846","","1042","22:1 c"
"8520223","0.001","1042","20:3 11,14,17-Eicosatrienoic"
"2269630","","1042","20:5 n-3 (EPA)"
"2245747","","1042","18:0"
"2203295","","1042","15:1 Pentadecenoic"
"8522620","0.05","1042","17:1 Heptadecenoic (Margaroleic)"
"9637230","0.108","1042","20:1 Eicosenoic (incl. Gadoleic)"
"2234773","","1042","12:0"
"2256863","","1042","20:5 n-3 (EPA)"
"2261293","0.011","1042","18:3 Octadecatrienoic (Linolenic)"
"8522425","0.0","1042","7:0 Heptanoic (Enanthic)"
"8528621","2.2","1042","18:0 Octadecanoic (Stearic)"
"2255595","","1042","22:0"
"8528216","5.26","1042","18:2 Octadecadienoic (Linoleic)"
"8516604","0.025","1042","20:1 Eicosenoic (incl. Gadoleic)"
"2228082","","1042","22:4 Docosatetraenoic"
"8535148","","1042","22:3 Docosatrienoic"
"2247667","","1042","24:0"
"8527669","26.7","1042","18:1 Octadecenoic (incl. Oleic)"
"2234596","","1042","20:5 n-3 (EPA)"
"2251134","","1042","11:0"
"2267444","0.001","1042","20:0 Eicosanoic (Arachidic)"
"2269232","","1042","20:3 n-6"
"2224606","","1042","22:0 Docosanoic (Behenic)"
"2250534","","1042","20:3 n-3"
"8520524","0.528","1042","6:0 Hexanoic (Caproic)"
"2233344","","1042","18:2 n-6 c,c"
"8527803","6.75","1042","18:3 Octadecatrienoic (Linolenic)"
"2257252","","1042","22:1 t"
"2263147","0.029","1042","12:0 Dodecanoic (Lauric)"
"2249119","","1042","20:0"
"8530385","3.92","1042","18:0 Octadecanoic (Stearic)"
"2237230","0.479","1042","16:1 Hexadecenoic (Palmitoleic)"
"8523601","","1042","22:3 Docosatrienoic"
"2267034","0.0","1042","20:3 8,11,14-Eicosatrienoic (gamma)"
"2249451","","1042","15:1"
"2237054","0.005","1042","18:3 g-Linolenic"
"2239551","","1042","15:1"
"2233906","","1042","18:2 t not further defined"
"2231870","","1042","20:3 n-9"
"2202654","","1042","20:3 5,8,11-Eicosatrienoic"
"8534813","0.006","1042","8:0 Octanoic (Caprylic)"
"2266289","","1042","16:0"
"8522667","0.516","1042","6:0 Hexanoic (Caproic)"
"2239687","","1042","24:1 c"
"2267469","0.003","1042","22:5 Docosapentaenoic"
"2246596","","1042","22:1 t"
"2248214","","1042","18:1 c"
"2263934","1.7","1042","16:0 Hexadecanoic (Palmitic)"
"2249965","","1042","20:3 n-6"
"2247723","","1042","15:0"
"2248111","","1042","12:0"
"8521942","0.018","1042","22:5 Docosapentaenoic"
"2267448","0.002","1042","20:1 Eicosenoic (incl. Gadoleic)"
"2266215","","1042","22:0"
"2258551","","1042","18:1 c"
"2269113","","1042","4:0"
"2255133","","1042","17:1"
"2237907","","1042","22:1 t"
"8517442","0.07","1042","16:1 Hexadecenoic (Palmitoleic)"
"8521827","","1042","11:0 Undecanoic"
"2255194","","1042","16:1 t"
"8534271","0.003","1042","22:1 Cetoleic"
"2268072","0.001","1042","21:0 Heneicosanoic"
"2268988","","1042","18:3 n-3 c,c,c (ALA)"
"2237294","0.555","1042","16:1 Hexadecenoic (Palmitoleic)"
"2253663","","1042","18:3 n-3 c,c,c (ALA)"
"2257685","","1042","16:1 c"
"9637137","8.61","1042","18:0 Octadecanoic (Stearic)"
"2267775","0.0","1042","14:1 trans-Tetradecenoic"
"8533851","0.002","1042","24:0 Tetracosanoic (Lignoceric)"
"8533316","0.09","1042","Total Trans FA"
"2261260","0.0","1042","8:0 Octanoic (Caprylic)"
"2265132","","1042","18:3 n-3 c,c,c (ALA)"
"2233087","","1042","18:1 c"
"2246089","","1042","24:0"
"2258483","","1042","16:1 c"
"2238393","","1042","20:3 n-3"
"8519675","0.05","1042","20:1 Eicosenoic (incl. Gadoleic)"
"2239548","","1042","22:1 c"
"2248333","","1042","20:2 n-6 c,c"
"2235359","","1042","22:6 n-3 (DHA)"
"8529214","4.05","1042","Total Cis MUFA"
"9637986","1.96","1042","10:0 Decanoic (Capric)"
"8532350","0.22","1042","14:0 Tetradecanoic (Myristic)"
"2247059","","1042","22:5 n-3 (DPA)"
"2255040","","1042","15:1"
"8531255","0.0","1042","21:0 Heneicosanoic"
"2271861","0.008","1042","22:5 n-3 (DPA)"
"8519209","0.079","1042","16:1 trans-Hexadecenoic"
"2245875","","1042","22:2"
"2226984","0.01","1042","22:4 Docosatetraenoic"
"2269882","","1042","17:0"
"2237788","","1042","16:0"
"8522830","0.003","1042","21:0 Heneicosanoic"
"2268905","","1042","22:5 n-3 (DPA)"
"2268754","","1042","18:2 CLAs"
"8533614","0.008","1042","14:1 Tetradecenoic (Myristoleic)"
"2259422","","1042","20:3 n-3"
"2266647","","1042","18:2 t not further defined"
"2229109","0.189","1042","16:1 Hexadecenoic (Palmitoleic)"
"2238592","0.011","1042","20:3 8,11,14-Eicosatrienoic (gamma)"
"8533654","","1042","23:0 Tricosanoic"
"8530215","1.25","1042","18:2 Octadecadienoic (Linoleic)"
"2228935","0.022","1042","17:1 Heptadecenoic (Margaroleic)"
"2254717","","1042","22:1 t"
"8533315","6.19","1042","16:0 Hexadecanoic (Palmitic)"
"2236611","","1042","15:1 Pentadecenoic"
"8518587","0.509","1042","6:0 Hexanoic (Caproic)"
"2258857","","1042","22:2"
"2239691","","1042","18:2 n-6 c,c"
"2247184","","1042","20:5 n-3 (EPA)"
"8531210","8.28","1042","16:0 Hexadecanoic (Palmitic)"
"2236616","","1042","18:4 Octadecatetraenoic (Moroctic)"
"2249502","","1042","10:0"
"2270863","","1042","20:0"
"2227645","0.298","1042","14:1 Tetradecenoic (Myristoleic)"
"2234991","","1042","18:2 CLAs"
"8535077","","1042","23:0 Tricosanoic"
"2234146","","1042","22:5 n-3 (DPA)"
"9637249","1.93","1042","4:0 Butanoic (Butyric)"
"2249743","","1042","6:0"
"2267507","0.003","1042","17:1 Heptadecenoic (Margaroleic)"
"2228880","0.023","1042","17:1 Heptadecenoic (Margaroleic)"
"8520861","0.342","1042","16:1 Hexadecenoic (Palmitoleic)"
"2249246","","1042","18:2 n-6 c,c"
"2225368","0.001","1042","24:0 Tetracosanoic (Lignoceric)"
"2255568","","1042","4:0"
"2255399","","1042","18:3 n-3 c,c,c (ALA)"
"2269090","","1042","22:0"
"8522743","0.001","1042","22:2 Docosadienoic"
"2263354","0.029","1042","20:3 8,11,14-Eicosatrienoic (gamma)"
"2267949","0.009","1042","24:1 Tetracosaenoic (Nervonic)"
"2246659","","1042","17:0"
"8517938","0.008","1042","18:1 trans-Octadecenoic (incl. Elaidic)"
"2238983","","1042","20:3 5,8,11-Eicosatrienoic"
"2257651","","1042","22:2"
"2226039","","1042","20:3 11,14,17-Eicosatrienoic"
"8521981","0.205","1042","14:1 Tetradecenoic (Myristoleic)"
"2262847","","1042","20:5 Eicosapentaenoic"
"2272404","0.024","1042","18:2 t not further defined"
"2239539","","1042","18:1 t"
"8522546","0.007","1042","24:0 Tetracosanoic (Lignoceric)"
"2267878","0.003","1042","24:0 Tetracosanoic (Lignoceric)"
"2224254","","1042","24:0 Tetracosanoic (Lignoceric)"
"8533820","0.327","1042","20:2 Eicosadienoic"
"2222743","0.148","1042","18:1 Octadecenoic (incl. Oleic)"
"8517352","0.002","1042","18:3 g-Linolenic"
"2237063","0.032","1042","20:3 8,11,14-Eicosatrienoic (gamma)"
"8535199","14.0","1042","18:1 Octadecenoic (incl. Oleic)"
"2269281","","1042","20:0"
"2256602","","1042","20:3 n-6"
"9637056","0.015","1042","22:4 Docosatetraenoic"
"2247069","","1042","18:1 c"
"2256683","","1042","16:1 c"
"2267350","0.0","1042","5:0 Pentanoic (Valeric)"
"8520571","0.008","1042","18:3 g-Linolenic"
"2269501","","1042","18:3 n-6 c,c,c"
"2227361","0.002","1042","22:6 Docosahexaenoic"
"2237056","","1042","18:3 trans-Octadecatrienoic"
"2258482","","1042","16:1 t"
"8532841","0.25","1042","Total Trans FA"
"8523453","0.01","1042","18:3 g-Linolenic"
"8523625","0.379","1042","16:1 Hexadecenoic (Palmitoleic)"
"2238942","","1042","6:0 Hexanoic (Caproic)"
"2246528","","1042","22:1 t"
"8528041","64.2","1042","18:1 Octadecenoic (incl. Oleic)"
"2261700","0.0","1042","8:0 Octanoic (Caprylic)"
"2245211","","1042","12:0"
"8522072","0.113","1042","18:3 Octadecatrienoic (Linolenic)"
"2263427","0.004","1042","22:6 Docosahexaenoic"
"8532703","0.04","1042","20:3 11,14,17-Eicosatrienoic"
"2226691","0.011","1042","10:0 Decanoic (Capric)"
"2203862","0.169","1042","18:0 Octadecanoic (Stearic)"
"2224225","0.021","1042","18:1 Octadecenoic (incl. Oleic)"
"8529740","1.83","1042","Total Cis PUFA"
"8521948","","1042","5:0 Pentanoic (Valeric)"
"2248811","","1042","20:3 n-9"
"2247683","","1042","20:3 n-3"
"2232037","","1042","8:0"
"2202169","0.478","1042","18:0 Octadecanoic (Stearic)"
"2248569","","1042","18:0"
"2249253","","1042","20:2 n-6 c,c"
"8520139","0.022","1042","22:5 Docosapentaenoic"
"2257095","","1042","16:1 t"
"2248130","","1042","18:4"
"2202250","0.008","1042","14:0 Tetradecanoic (Myristic)"
"2245941","","1042","22:0"
"2257703","","1042","20:3 n-3"
"2246621","","1042","20:2 n-6 c,c"
"8533290","0.006","1042","22:6 Docosahexaenoic"
"2246425","","1042","10:0"
"2234803","","1042","20:5 n-3 (EPA)"
"2258772","","1042","11:0"
"2223377","","1042","20:3 5,8,11-Eicosatrienoic"
"2238973","3.11","1042","18:2 Octadecadienoic (Linoleic)"
"2268016","0.0","1042","22:2 Docosadienoic"
"8519598","0.724","1042","18:1 trans-Octadecenoic (incl. Elaidic)"
"2221769","","1042","24:1 Tetracosaenoic (Nervonic)"
"8523359","","1042","5:0 Pentanoic (Valeric)"
"2272105","0.0","1042","22:6 n-3 (DHA)"
"2271479","0.011","1042","22:5 n-3 (DPA)"
"2249692","","1042","22:4"
"2247063","","1042","22:1 t"
"2223930","","1042","20:3 11,14,17-Eicosatrienoic"
"8520260","0.98","1042","Total Cis PUFA"
"2238389","","1042","22:0"
"9637687","0.06","1042","12:1 Dodecenoic"
"2222446","","1042","22:0 Docosanoic (Behenic)"
"2250735","","1042","15:0"
"2266814","0.003","1042","17:1 Heptadecenoic (Margaroleic)"
"2245384","","1042","22:0"
"2236699","0.029","1042","16:1 Hexadecenoic (Palmitoleic)"
"2202160","","1042","22:5 Docosapentaenoic"
"2249060","","1042","18:0"
"2250546","","1042","20:4 undifferentiated"
"8522671","0.008","1042","24:0 Tetracosanoic (Lignoceric)"
"8530605","","1042","15:1 Pentadecenoic"
"8516845","0.006","1042","22:5 Docosapentaenoic"
"8518444","5.42","1042","18:1 Octadecenoic (incl. Oleic)"
"2250863","","1042","22:1 t"
"2247090","","1042","4:0"
"8535342","","1042","15:1 Pentadecenoic"
"8517628","0.0","1042","11:0 Undecanoic"
"2258730","","1042","18:3 n-3 c,c,c (ALA)"
"2233233","","1042","24:1 c"
"8534280","0.0","1042","22:3 Docosatrienoic"
"2233984","","1042","18:3 n-6 c,c,c"
"8532349","","1042","12:1 Dodecenoic"
"8520823","","1042","5:0 Pentanoic (Valeric)"
"2227330","0.13","1042","15:0 Pentadecanoic"
"8521618","0.1","1042","18:2 conj Linoleic"
"2267050","0.11","1042","Total Cis MUFA"
"9638032","2.78","1042","Total Cis PUFA"
"2269486","","1042","22:2"
"2238254","","1042","18:2 CLAs"
"8523702","","1042","23:0 Tricosanoic"
"8523226","6.7","1042","Total Cis MUFA"
"8522674","0.001","1042","24:1 Tetracosaenoic (Nervonic)"
"2271765","0.004","1042","18:3 n-3 c,c,c (ALA)"
"8518876","0.041","1042","20:4  Eicosatetraenoic (Arachidonic)"
"8518008","0.077","1042","16:1 Hexadecenoic (Palmitoleic)"
"8517854","0.0","1042","14:1 trans-Tetradecenoic"
"2224359","","1042","22:3 Docosatrienoic"
"2237810","","1042","20:4 undifferentiated"
"2246653","","1042","6:0"
"2225128","0.846","1042","16:0 Hexadecanoic (Palmitic)"
"2264870","","1042","20:2 n-6 c,c"
"8532525","","1042","18:4 Octadecatetraenoic (Moroctic)"
"2253210","","1042","18:0"
"2266410","","1042","8:0"
"2202771","0.024","1042","16:1 Hexadecenoic (Palmitoleic)"
"2225161","","1042","22:6 Docosahexaenoic"
"8533349","0.0","1042","22:1 trans-Docosaenoic (Brassidic)"
"8521124","0.528","1042","6:0 Hexanoic (Caproic)"
"2256970","","1042","18:4"
"2231153","0.024","1042","20:0 Eicosanoic (Arachidic)"
"8520810","0.016","1042","22:0 Docosanoic (Behenic)"
"8523144","0.017","1042","22:5 Docosapentaenoic"
"2251008","","1042","16:1 t"
"2267716","0.005","1042","18:1 trans-Octadecenoic (incl. Elaidic)"
"2263293","0.002","1042","24:1 Tetracosaenoic (Nervonic)"
"2249138","","1042","22:5 n-3 (DPA)"
"2224983","","1042","11:0 Undecanoic"
"2267644","0.006","1042","17:0 Heptadecanoic (Margaric)"
"8530966","3.68","1042","18:0 Octadecanoic (Stearic)"
"2248816","","1042","20:3 n-3"
"8523235","0.09","1042","16:1 trans-Hexadecenoic"
"9637917","0.025","1042","24:0 Tetracosanoic (Lignoceric)"
"2260207","","1042","18:4"
"8522768","0.331","1042","16:1 Hexadecenoic (Palmitoleic)"
"2241386","","1042","6:0"
"8519627","0.009","1042","20:5 Eicosapentaenoic"
"2256830","","1042","4:0"
"2241230","","1042","18:2 CLAs"
"2245512","","1042","18:3i"
"2222732","0.086","1042","14:0 Tetradecanoic (Myristic)"
"2233228","","1042","20:3 n-3"
"2273086","","1042","20:3 n-6"
"8519994","0.0","1042","22:3 Docosatrienoic"
"8516619","0.01","1042","22:4 Docosatetraenoic"
"2248340","","1042","20:4 undifferentiated"
"8523816","0.018","1042","22:5 Docosapentaenoic"
"2237855","","1042","22:0"
"2234977","","1042","16:0"
"8520062","0.03","1042","20:3 8,11,14-Eicosatrienoic (gamma)"
"2239829","","1042","22:1 t"
"2263235","0.018","1042","22:5 Docosapentaenoic"
"8534332","0.0","1042","18:3 trans-Octadecatrienoic"
"8520043","0.342","1042","8:0 Octanoic (Caprylic)"
"8533292","0.011","1042","15:0 Pentadecanoic"
"8532024","6.17","1042","Total Cis PUFA"
"2269033","","1042","18:2 CLAs"
"8530554","0.002","1042","20:5 Eicosapentaenoic"
"8531723","15.0","1042","Total Cis MUFA"
"8531389","0.0","1042","20:1 trans-Eicosenoic"
"8521163","0.172","1042","17:0 Heptadecanoic (Margaric)"
"2272493","0.014","1042","16:1 t"
"2260084","","1042","12:0"
"8519772","0.189","1042","18:2 trans-Octadecadienoic"
"2250999","","1042","15:1"
"8534648","0.005","1042","20:5 Eicosapentaenoic"
"2271771","0.006","1042","18:2 CLAs"
"2224320","0.002","1042","10:0 Decanoic (Capric)"
"2246955","","1042","17:0"
"8531173","0.276","1042","20:1 Eicosenoic (incl. Gadoleic)"
"2261675","0.418","1042","18:2 Octadecadienoic (Linoleic)"
"8517198","0.02","1042","20:2 Eicosadienoic"
"2253468","","1042","11:0"
"2203535","9.7E-5","1042","12:1 Dodecenoic"
"2266075","","1042","11:0"
"2261112","0.053","1042","14:0 Tetradecanoic (Myristic)"
"2224990","","1042","15:1 Pentadecenoic"
"2223171","","1042","22:3 Docosatrienoic"
"9637700","0.024","1042","18:3 g-Linolenic"
"2233919","","1042","22:1 c"
"8533294","0.017","1042","18:2 trans-Octadecadienoic"
"8523082","0.17","1042","17:0 Heptadecanoic (Margaric)"
"8530712","0.044","1042","22:4 Docosatetraenoic"
"2262827","0.015","1042","17:0 Heptadecanoic (Margaric)"
"2228899","0.007","1042","22:0 Docosanoic (Behenic)"
"8520338","0.718","1042","18:2 Octadecadienoic (Linoleic)"
"8523083","0.035","1042","20:3 8,11,14-Eicosatrienoic (gamma)"
"8516775","","1042","4:0 Butanoic (Butyric)"
"2258158","","1042","18:3 n-3 c,c,c (ALA)"
"2228956","","1042","22:1 trans-Docosaenoic (Brassidic)"
"2252322","","1042","24:0"
"8527577","0.032","1042","14:0 Tetradecanoic (Myristic)"
"8518694","17.6","1042","Total SFA"
"2265533","","1042","6:0"
"2234444","","1042","18:1 t"
"8517067","0.001","1042","20:5 Eicosapentaenoic"
"2225350","","1042","20:1 trans-Eicosenoic"
"8519288","0.183","1042","17:0 Heptadecanoic (Margaric)"
"2225780","0.093","1042","18:1 trans-Octadecenoic (incl. Elaidic)"
"2264858","","1042","17:1"
"2257436","","1042","8:0"
"8522153","0.011","1042","18:3 g-Linolenic"
"2257526","","1042","20:3 n-3"
"2253640","","1042","4:0"
"2248122","","1042","18:1 c"
"8533160","0.516","1042","14:0 Tetradecanoic (Myristic)"
"2231390","0.007","1042","22:1 Docosaenoic (Erucic)"
"8522515","0.174","1042","18:3 Octadecatrienoic (Linolenic)"
"2260325","","1042","22:6 n-3 (DHA)"
"2257699","","1042","22:0"
"2234143","","1042","20:5 n-3 (EPA)"
"2248330","","1042","18:3 n-3 c,c,c (ALA)"
"2252557","","1042","22:0"
"2228957","0.001","1042","22:2 Docosadienoic"
"2202979","","1042","11:0 Undecanoic"
"2252471","","1042","18:0"
"8534932","0.166","1042","20:4  Eicosatetraenoic (Arachidonic)"
"8528910","0.419","1042","20:0 Eicosanoic (Arachidic)"
"8523089","0.179","1042","18:2 trans-Octadecadienoic"
"2272751","","1042","17:0"
"2248511","","1042","20:0"
"2260632","","1042","18:3 n-6 c,c,c"
"2266701","","1042","10:0"
"8518697","0.0","1042","7:0 Heptanoic (Enanthic)"
"8520581","0.03","1042","20:3 8,11,14-Eicosatrienoic (gamma)"
"2246789","","1042","22:4"
"2250162","","1042","17:1"
"8523129","5.98","1042","18:1 Octadecenoic (incl. Oleic)"
"2203303","0.054","1042","18:1 trans-Octadecenoic (incl. Elaidic)"
"2249770","","1042","22:0"
"8534402","11.7","1042","18:1 Octadecenoic (incl. Oleic)"
"2269485","","1042","20:3 n-3"
"2246857","","1042","8:0"
"2233927","","1042","22:5 n-3 (DPA)"
"2267855","0.088","1042","18:1 Octadecenoic (incl. Oleic)"
"2250098","","1042","18:1 t"
"2264038","0.042","1042","22:0 Docosanoic (Behenic)"
"2239357","","1042","18:1 c"
"8517995","0.001","1042","8:0 Octanoic (Caprylic)"
"2224333","","1042","17:1 Heptadecenoic (Margaroleic)"
"2270512","","1042","22:5 n-3 (DPA)"
"2238758","0.006","1042","18:3 g-Linolenic"
"2234592","","1042","20:3 n-3"
"8530797","0.006","1042","8:0 Octanoic (Caprylic)"
"8517927","0.047","1042","14:0 Tetradecanoic (Myristic)"
"2228237","","1042","6:0 Hexanoic (Caproic)"
"8522324","0.016","1042","22:5 Docosapentaenoic"
"2257821","","1042","20:3 n-6"
"9637152","0.013","1042","21:0 Heneicosanoic"
"8520779","0.007","1042","12:1 Dodecenoic"
"2221666","0.014","1042","8:0 Octanoic (Caprylic)"
"2265465","","1042","16:0"
"2268969","","1042","10:0"
"8523313","","1042","5:0 Pentanoic (Valeric)"
"2241213","","1042","15:0"
"2248317","","1042","16:0"
"8531391","0.242","1042","18:3 Octadecatrienoic (Linolenic)"
"8521491","0.007","1042","22:4 Docosatetraenoic"
"8523853","","1042","7:0 Heptanoic (Enanthic)"
"8533514","0.022","1042","22:5 Docosapentaenoic"
"8528727","14.5","1042","Total SFA"
"2228304","0.017","1042","18:3 Octadecatrienoic (Linolenic)"
"8522748","0.001","1042","22:6 Docosahexaenoic"
"8521639","0.002","1042","22:2 Docosadienoic"
"2270510","","1042","20:5 n-3 (EPA)"
"2229212","0.005","1042","20:5 Eicosapentaenoic"
"2257042","","1042","18:2 t not further defined"
"2246913","","1042","18:3 n-3 c,c,c (ALA)"
"8519203","2.78","1042","14:0 Tetradecanoic (Myristic)"
"2228771","0.189","1042","6:0 Hexanoic (Caproic)"
"2253734","","1042","14:0"
"2239817","","1042","20:4 undifferentiated"
"2225790","","1042","20:1 trans-Eicosenoic"
"8534615","0.023","1042","15:0 Pentadecanoic"
"8527941","0.289","1042","20:0 Eicosanoic (Arachidic)"
"2233590","","1042","14:0"
"8529128","70.7","1042","18:1 Octadecenoic (incl. Oleic)"
"8521871","0.001","1042","24:1 Tetracosaenoic (Nervonic)"
"2225326","0.103","1042","12:0 Dodecanoic (Lauric)"
"2268933","","1042","18:3 n-3 c,c,c (ALA)"
"8533449","0.037","1042","12:0 Dodecanoic (Lauric)"
"8531245","0.052","1042","20:3 11,14,17-Eicosatrienoic"
"8519071","0.181","1042","18:3 Octadecatrienoic (Linolenic)"
"8520194","0.313","1042","8:0 Octanoic (Caprylic)"
"8530865","0.002","1042","4:0 Butanoic (Butyric)"
"8528804","2.63","1042","18:0 Octadecanoic (Stearic)"
"8518180","0.006","1042","20:3 11,14,17-Eicosatrienoic"
"8519174","0.372","1042","16:1 Hexadecenoic (Palmitoleic)"
"8522370","5.74","1042","18:1 Octadecenoic (incl. Oleic)"
"2258594","","1042","4:0"
"2239762","","1042","24:0"
"8534787","0.0","1042","24:1 Tetracosaenoic (Nervonic)"
"2249237","","1042","16:0"
"2237741","","1042","17:0"
"8533429","0.19","1042","Total Trans FA"
"2248133","","1042","22:0"
"2235357","","1042","22:4"
"8525476","3.25","1042","18:1 Octadecenoic (incl. Oleic)"
"2233200","","1042","10:0"
"2244997","","1042","22:4"
"8531695","0.064","1042","20:0 Eicosanoic (Arachidic)"
"8519454","0.0","1042","22:3 Docosatrienoic"
"2258230","","1042","18:3 n-6 c,c,c"
"2235045","","1042","10:0"
"2256897","","1042","22:4"
"8519906","0.504","1042","6:0 Hexanoic (Caproic)"
"2264010","0.002","1042","12:0 Dodecanoic (Lauric)"
"2248234","","1042","24:1 c"
"8523519","0.011","1042","18:3 g-Linolenic"
"2262960","","1042","22:1 Docosaenoic (Erucic)"
"8531945","","1042","7:0 Heptanoic (Enanthic)"
"2202230","","1042","20:3 8,11,14-Eicosatrienoic (gamma)"
"2257795","","1042","20:1"
"2253657","","1042","18:2 t not further defined"
"2253589","","1042","20:2 n-6 c,c"
"8531793","","1042","5:0 Pentanoic (Valeric)"
"2270269","","1042","22:2"
"2261612","0.104","1042","16:1 Hexadecenoic (Palmitoleic)"
"2255192","","1042","15:1"
"8534704","0.0","1042","18:4 Octadecatetraenoic (Moroctic)"
"9637144","0.107","1042","20:0 Eicosanoic (Arachidic)"
"2267423","0.0","1042","8:0 Octanoic (Caprylic)"
"8519743","0.0","1042","20:1 trans-Eicosenoic"
"2228383","0.003","1042","10:0 Decanoic (Capric)"
"8527902","0.12","1042","24:0 Tetracosanoic (Lignoceric)"
"2235620","","1042","17:1"
"2235008","","1042","20:1"
"8533945","4.05","1042","Total Cis PUFA"
"2266665","","1042","20:5 n-3 (EPA)"
"2267902","0.0","1042","4:0 Butanoic (Butyric)"
"8520708","0.27","1042","15:0 Pentadecanoic"
"2239423","","1042","11:0"
"2266904","","1042","18:2 t not further defined"
"8528896","0.288","1042","20:1 Eicosenoic (incl. Gadoleic)"
"2268646","","1042","17:1"
"2270508","","1042","20:3 n-3"
"2234543","","1042","22:5 n-3 (DPA)"
"8522008","0.008","1042","20:5 Eicosapentaenoic"
"2268061","0.059","1042","18:0 Octadecanoic (Stearic)"
"2270547","","1042","16:0"
"2270012","","1042","11:0"
"8533740","","1042","18:3 trans-Octadecatrienoic"
"2221738","0.089","1042","18:0 Octadecanoic (Stearic)"
"2268941","","1042","20:3 n-3"
"2236590","2.27","1042","16:0 Hexadecanoic (Palmitic)"
"8533547","0.081","1042","20:0 Eicosanoic (Arachidic)"
"2225018","","1042","22:1 Docosaenoic (Erucic)"
"2224322","0.001","1042","12:0 Dodecanoic (Lauric)"
"2226657","0.002","1042","18:4 Octadecatetraenoic (Moroctic)"
"2234785","","1042","18:2 t not further defined"
"8532430","8.4","1042","16:0 Hexadecanoic (Palmitic)"
"2270522","","1042","15:1"
"2204313","0.754","1042","18:1 c"
"2235431","","1042","22:4"
"2222448","","1042","22:1 Docosaenoic (Erucic)"
"2265019","","1042","24:0"
"2266969","0.0","1042","20:3 11,14,17-Eicosatrienoic"
"8534162","0.002","1042","8:0 Octanoic (Caprylic)"
"2233149","","1042","18:4"
"2257442","","1042","15:1"
"2227833","","1042","14:1 Tetradecenoic (Myristoleic)"
"2261241","0.004","1042","20:0 Eicosanoic (Arachidic)"
"2233709","","1042","18:2 t not further defined"
"2269544","","1042","24:0"
"8520649","0.005","1042","18:4 Octadecatetraenoic (Moroctic)"
"8532225","","1042","20:3 5,8,11-Eicosatrienoic"
"8533996","0.0","1042","18:3 trans-Octadecatrienoic"
"2246272","","1042","22:1 c"
"2247694","","1042","12:0"
"8519814","0.009","1042","20:5 Eicosapentaenoic"
"8530873","","1042","9:0 Nonanoic (Pelargonic)"
"2228827","0.001","1042","22:2 Docosadienoic"
"2233201","","1042","11:0"
"9637820","0.0","1042","5:0 Pentanoic (Valeric)"
"2266891","","1042","11:0"
"2261114","0.003","1042","15:0 Pentadecanoic"
"2246006","","1042","22:5 n-3 (DPA)"
"9637048","0.104","1042","20:4  Eicosatetraenoic (Arachidonic)"
"8534109","0.0","1042","7:0 Heptanoic (Enanthic)"
"8532680","","1042","7:0 Heptanoic (Enanthic)"
"8533756","","1042","14:1 trans-Tetradecenoic"
"8534054","0.0","1042","5:0 Pentanoic (Valeric)"
"8522309","0.0","1042","20:3 5,8,11-Eicosatrienoic"
"2253087","","1042","22:1 t"
"2260202","","1042","20:0"
"8519193","0.645","1042","4:0 Butanoic (Butyric)"
"8518734","0.243","1042","14:1 Tetradecenoic (Myristoleic)"
"9637064","1.39","1042","6:0 Hexanoic (Caproic)"
"2259679","","1042","18:1 c"
"8531557","0.001","1042","6:0 Hexanoic (Caproic)"
"2258904","","1042","18:2 n-6 c,c"
"2267310","0.001","1042","18:3 Octadecatrienoic (Linolenic)"
"2228763","","1042","22:1 trans-Docosaenoic (Brassidic)"
"8522250","0.016","1042","22:5 Docosapentaenoic"
"2225807","","1042","23:0 Tricosanoic"
"8528309","0.052","1042","24:0 Tetracosanoic (Lignoceric)"
"2223755","0.04","1042","Total SFA"
"2253149","","1042","18:3i"
"9637499","1.96","1042","4:0 Butanoic (Butyric)"
"2236887","4.56","1042","18:2 Octadecadienoic (Linoleic)"
"8531001","4.06","1042","18:0 Octadecanoic (Stearic)"
"2224077","","1042","12:1 Dodecenoic"
"8529236","3.48","1042","18:1 Octadecenoic (incl. Oleic)"
"2262535","","1042","20:3 11,14,17-Eicosatrienoic"
"2239429","","1042","20:3 n-9"
"2267079","0.0","1042","14:1 Tetradecenoic (Myristoleic)"
"8533578","0.023","1042","22:6 Docosahexaenoic"
"2256891","","1042","20:3 n-3"
"8520573","0.003","1042","18:3 trans-Octadecatrienoic"
"8517117","0.0","1042","15:1 Pentadecenoic"
"8528153","1.44","1042","16:1 Hexadecenoic (Palmitoleic)"
"8519350","17.5","1042","Total SFA"
"2228239","","1042","18:3 trans-Octadecatrienoic"
"2269506","","1042","18:0"
"2261644","0.0","1042","6:0 Hexanoic (Caproic)"
